Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1998,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,64.45011833
Sri Lanka,LKA,1997,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,58.994605
Sri Lanka,LKA,1996,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,55.27144417
Sri Lanka,LKA,1995,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,51.25158917
Sri Lanka,LKA,1994,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,49.41514167
Sri Lanka,LKA,1993,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,48.3221675
Sri Lanka,LKA,1992,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,43.829625
Sri Lanka,LKA,1991,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,41.3715
Sri Lanka,LKA,1990,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,40.06291667
Sri Lanka,LKA,1989,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,36.04708333
Sri Lanka,LKA,1988,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,31.80675
Sri Lanka,LKA,1987,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,29.44475
Sri Lanka,LKA,1986,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,28.01733333
Sri Lanka,LKA,1985,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,27.16258333
Sri Lanka,LKA,1984,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,25.43816667
Sri Lanka,LKA,1983,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,23.52858333
Sri Lanka,LKA,1982,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,20.81225
Sri Lanka,LKA,1981,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,19.24575
Sri Lanka,LKA,1980,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,16.53441667
Sri Lanka,LKA,1979,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.57183333
Sri Lanka,LKA,1978,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.61066667
Sri Lanka,LKA,1977,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.872833333
Sri Lanka,LKA,1976,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.411999999
Sri Lanka,LKA,1975,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.007166666
Sri Lanka,LKA,1974,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.650749999
Sri Lanka,LKA,1973,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.402499999
Sri Lanka,LKA,1972,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.970317182
Sri Lanka,LKA,1971,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.934948621
Sri Lanka,LKA,1970,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.952370005
Sri Lanka,LKA,1969,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.952370005
Sri Lanka,LKA,1968,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.952370005
Sri Lanka,LKA,1967,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.861105837
Sri Lanka,LKA,1966,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1965,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1964,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1963,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1962,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1961,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,1960,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004
Sri Lanka,LKA,2023,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2.1860001
Sri Lanka,LKA,2022,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2.1733333
Sri Lanka,LKA,2021,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,1.875624
Sri Lanka,LKA,2020,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2.688962
Sri Lanka,LKA,2019,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,2.454294
Sri Lanka,LKA,2018,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,3.014792
Sri Lanka,LKA,2017,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,3.507317778
Sri Lanka,LKA,2016,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,6.059708
Sri Lanka,LKA,2024,Net migration,SM.POP.NETM,-27245
Sri Lanka,LKA,2023,Net migration,SM.POP.NETM,-28011
Sri Lanka,LKA,2022,Net migration,SM.POP.NETM,-27435
Sri Lanka,LKA,2021,Net migration,SM.POP.NETM,-29586
Sri Lanka,LKA,2020,Net migration,SM.POP.NETM,-29875
Sri Lanka,LKA,2019,Net migration,SM.POP.NETM,-28426
Sri Lanka,LKA,2018,Net migration,SM.POP.NETM,-28607
Sri Lanka,LKA,2017,Net migration,SM.POP.NETM,-22324
Sri Lanka,LKA,2016,Net migration,SM.POP.NETM,-18388
Sri Lanka,LKA,2015,Net migration,SM.POP.NETM,-29797
Sri Lanka,LKA,2014,Net migration,SM.POP.NETM,-33672
Sri Lanka,LKA,2013,Net migration,SM.POP.NETM,-37754
Sri Lanka,LKA,2012,Net migration,SM.POP.NETM,-41955
Sri Lanka,LKA,2011,Net migration,SM.POP.NETM,-90839
Sri Lanka,LKA,2010,Net migration,SM.POP.NETM,-98060
Sri Lanka,LKA,2009,Net migration,SM.POP.NETM,-81130
Sri Lanka,LKA,2008,Net migration,SM.POP.NETM,-97144
Sri Lanka,LKA,2007,Net migration,SM.POP.NETM,-109695
Sri Lanka,LKA,2006,Net migration,SM.POP.NETM,-107045
Sri Lanka,LKA,2005,Net migration,SM.POP.NETM,-118594
Sri Lanka,LKA,2004,Net migration,SM.POP.NETM,-84795
Sri Lanka,LKA,2003,Net migration,SM.POP.NETM,-107573
Sri Lanka,LKA,2002,Net migration,SM.POP.NETM,-105718
Sri Lanka,LKA,2001,Net migration,SM.POP.NETM,19273
Sri Lanka,LKA,2000,Net migration,SM.POP.NETM,123894
Sri Lanka,LKA,1999,Net migration,SM.POP.NETM,138799
Sri Lanka,LKA,1998,Net migration,SM.POP.NETM,150724
Sri Lanka,LKA,1997,Net migration,SM.POP.NETM,135636
Sri Lanka,LKA,1996,Net migration,SM.POP.NETM,127236
Sri Lanka,LKA,1995,Net migration,SM.POP.NETM,117416
Sri Lanka,LKA,1994,Net migration,SM.POP.NETM,8323
Sri Lanka,LKA,1993,Net migration,SM.POP.NETM,36232
Sri Lanka,LKA,1992,Net migration,SM.POP.NETM,88542
Sri Lanka,LKA,1991,Net migration,SM.POP.NETM,-1047
Sri Lanka,LKA,1990,Net migration,SM.POP.NETM,-195736
Sri Lanka,LKA,1989,Net migration,SM.POP.NETM,-33305
Sri Lanka,LKA,1988,Net migration,SM.POP.NETM,-58415
Sri Lanka,LKA,1987,Net migration,SM.POP.NETM,-63105
Sri Lanka,LKA,1986,Net migration,SM.POP.NETM,-26460
Sri Lanka,LKA,1985,Net migration,SM.POP.NETM,-80950
Sri Lanka,LKA,1984,Net migration,SM.POP.NETM,-225450
Sri Lanka,LKA,1983,Net migration,SM.POP.NETM,-209362
Sri Lanka,LKA,1982,Net migration,SM.POP.NETM,-163987
Sri Lanka,LKA,1981,Net migration,SM.POP.NETM,-89824
Sri Lanka,LKA,1980,Net migration,SM.POP.NETM,-63541
Sri Lanka,LKA,1979,Net migration,SM.POP.NETM,-57683
Sri Lanka,LKA,1978,Net migration,SM.POP.NETM,-50189
Sri Lanka,LKA,1977,Net migration,SM.POP.NETM,-45383
Sri Lanka,LKA,1976,Net migration,SM.POP.NETM,-41258
Sri Lanka,LKA,1975,Net migration,SM.POP.NETM,-37475
Sri Lanka,LKA,1974,Net migration,SM.POP.NETM,-33979
Sri Lanka,LKA,1973,Net migration,SM.POP.NETM,-30582
Sri Lanka,LKA,1972,Net migration,SM.POP.NETM,-27071
Sri Lanka,LKA,1971,Net migration,SM.POP.NETM,-22021
Sri Lanka,LKA,1970,Net migration,SM.POP.NETM,-16299
Sri Lanka,LKA,1969,Net migration,SM.POP.NETM,-10152
Sri Lanka,LKA,1968,Net migration,SM.POP.NETM,-7163
Sri Lanka,LKA,1967,Net migration,SM.POP.NETM,-6696
Sri Lanka,LKA,1966,Net migration,SM.POP.NETM,-6794
Sri Lanka,LKA,1965,Net migration,SM.POP.NETM,-7249
Sri Lanka,LKA,1964,Net migration,SM.POP.NETM,-7614
Sri Lanka,LKA,1963,Net migration,SM.POP.NETM,-8118
Sri Lanka,LKA,1962,Net migration,SM.POP.NETM,-8909
Sri Lanka,LKA,1961,Net migration,SM.POP.NETM,-10144
Sri Lanka,LKA,1960,Net migration,SM.POP.NETM,-12610
Sri Lanka,LKA,2015,"International migrant stock, total",SM.POP.TOTL,38706
Sri Lanka,LKA,2010,"International migrant stock, total",SM.POP.TOTL,38959
Sri Lanka,LKA,2005,"International migrant stock, total",SM.POP.TOTL,39526
Sri Lanka,LKA,2000,"International migrant stock, total",SM.POP.TOTL,40132
Sri Lanka,LKA,1995,"International migrant stock, total",SM.POP.TOTL,40841
Sri Lanka,LKA,1990,"International migrant stock, total",SM.POP.TOTL,41561
Sri Lanka,LKA,1985,"International migrant stock, total",SM.POP.TOTL,494578
Sri Lanka,LKA,1980,"International migrant stock, total",SM.POP.TOTL,661917
Sri Lanka,LKA,1975,"International migrant stock, total",SM.POP.TOTL,885875
Sri Lanka,LKA,1970,"International migrant stock, total",SM.POP.TOTL,1085423
Sri Lanka,LKA,1965,"International migrant stock, total",SM.POP.TOTL,1026891
Sri Lanka,LKA,1960,"International migrant stock, total",SM.POP.TOTL,1005317
Sri Lanka,LKA,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,0.186850018
Sri Lanka,LKA,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,0.192853811
Sri Lanka,LKA,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,0.202423324
Sri Lanka,LKA,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,0.213652815
Sri Lanka,LKA,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,0.223805493
Sri Lanka,LKA,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,0.239809814
Sri Lanka,LKA,2015,"Bank branches per 100,000 adults",GFDD.AI.02,18.630541
Sri Lanka,LKA,2014,"Bank branches per 100,000 adults",GFDD.AI.02,18.469924
Sri Lanka,LKA,2013,"Bank branches per 100,000 adults",GFDD.AI.02,18.323734
Sri Lanka,LKA,2012,"Bank branches per 100,000 adults",GFDD.AI.02,18.007969
Sri Lanka,LKA,2011,"Bank branches per 100,000 adults",GFDD.AI.02,17.275505
Sri Lanka,LKA,2010,"Bank branches per 100,000 adults",GFDD.AI.02,15.860147
Sri Lanka,LKA,2009,"Bank branches per 100,000 adults",GFDD.AI.02,14.886072
Sri Lanka,LKA,2008,"Bank branches per 100,000 adults",GFDD.AI.02,14.081822
Sri Lanka,LKA,2007,"Bank branches per 100,000 adults",GFDD.AI.02,13.253369
Sri Lanka,LKA,2006,"Bank branches per 100,000 adults",GFDD.AI.02,12.000664
Sri Lanka,LKA,2005,"Bank branches per 100,000 adults",GFDD.AI.02,9.0068658
Sri Lanka,LKA,2004,"Bank branches per 100,000 adults",GFDD.AI.02,8.7029288
Sri Lanka,LKA,2011,Firms with a bank loan or line of credit (%),GFDD.AI.03,40.4
Sri Lanka,LKA,2011,Small firms with a bank loan or line of credit (%),GFDD.AI.04,35
Sri Lanka,LKA,2021,Account at a formal financial institution (% age 15+),GFDD.AI.05,88.92562
Sri Lanka,LKA,2017,Account at a formal financial institution (% age 15+),GFDD.AI.05,73.59152
Sri Lanka,LKA,2014,Account at a formal financial institution (% age 15+),GFDD.AI.05,82.69138
Sri Lanka,LKA,2011,Account at a formal financial institution (% age 15+),GFDD.AI.05,68.52617
Sri Lanka,LKA,2021,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,33.91269
Sri Lanka,LKA,2017,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,28.78804
Sri Lanka,LKA,2014,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,30.85834
Sri Lanka,LKA,2011,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,28.09059
Sri Lanka,LKA,2021,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,21.28262
Sri Lanka,LKA,2017,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,17.37482
Sri Lanka,LKA,2014,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,19.72918
Sri Lanka,LKA,2011,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,17.74433
Sri Lanka,LKA,2017,Account used for business purposes (% age 15+),GFDD.AI.08,6.373838
Sri Lanka,LKA,2014,Account used for business purposes (% age 15+),GFDD.AI.08,3.12825
Sri Lanka,LKA,2021,Account used to receive government payments (% age 15+),GFDD.AI.09,4.858492
Sri Lanka,LKA,2017,Account used to receive government payments (% age 15+),GFDD.AI.09,5.059829
Sri Lanka,LKA,2014,Account used to receive government payments (% age 15+),GFDD.AI.09,4.173128
Sri Lanka,LKA,2021,Account used to receive remittances (% age 15+),GFDD.AI.10,5.71756
Sri Lanka,LKA,2017,Account used to receive remittances (% age 15+),GFDD.AI.10,4.753321
Sri Lanka,LKA,2014,Account used to receive remittances (% age 15+),GFDD.AI.10,4.89021
Sri Lanka,LKA,2021,Account used to receive wages (% age 15+),GFDD.AI.11,18.36056
Sri Lanka,LKA,2017,Account used to receive wages (% age 15+),GFDD.AI.11,8.590999
Sri Lanka,LKA,2014,Account used to receive wages (% age 15+),GFDD.AI.11,7.139093
Sri Lanka,LKA,2021,Saved any money in the past year (% age 15+),GFDD.AI.12,46.0447
Sri Lanka,LKA,2017,Saved any money in the past year (% age 15+),GFDD.AI.12,42.92837
Sri Lanka,LKA,2014,Saved any money in the past year (% age 15+),GFDD.AI.12,45.20603
Sri Lanka,LKA,2021,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,11.65926
Sri Lanka,LKA,2017,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,12.40809
Sri Lanka,LKA,2014,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,10.41734
Sri Lanka,LKA,2011,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,8.985156
Sri Lanka,LKA,2021,Loan in the past year (% age 15+),GFDD.AI.14,41.94748
Sri Lanka,LKA,2017,Loan in the past year (% age 15+),GFDD.AI.14,34.64311
Sri Lanka,LKA,2014,Loan in the past year (% age 15+),GFDD.AI.14,30.70801
Sri Lanka,LKA,2014,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,2.424645
Sri Lanka,LKA,2011,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,3.227746
Sri Lanka,LKA,2011,Loan from an employer in the past year (% age 15+),GFDD.AI.16,2.935801
Sri Lanka,LKA,2014,Loan through store credit in the past year (% age 15+),GFDD.AI.17,4.284245
Sri Lanka,LKA,2011,Loan through store credit in the past year (% age 15+),GFDD.AI.17,7.69084
Sri Lanka,LKA,2021,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,22.52915
Sri Lanka,LKA,2017,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,15.93883
Sri Lanka,LKA,2014,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,8.995464
Sri Lanka,LKA,2011,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,12.71699
Sri Lanka,LKA,2011,Checks used to make payments (% age 15+),GFDD.AI.19,2.798402
Sri Lanka,LKA,2021,Credit card (% age 15+),GFDD.AI.20,10.03485
Sri Lanka,LKA,2017,Credit card (% age 15+),GFDD.AI.20,5.33665
Sri Lanka,LKA,2014,Credit card (% age 15+),GFDD.AI.20,3.752827
Sri Lanka,LKA,2011,Credit card (% age 15+),GFDD.AI.20,3.531403
Sri Lanka,LKA,2021,Debit card (% age 15+),GFDD.AI.21,52.61256
Sri Lanka,LKA,2017,Debit card (% age 15+),GFDD.AI.21,32.2558
Sri Lanka,LKA,2014,Debit card (% age 15+),GFDD.AI.21,24.85977
Sri Lanka,LKA,2011,Debit card (% age 15+),GFDD.AI.21,9.989312
Sri Lanka,LKA,2021,Electronic payments used to make payments (% age 15+),GFDD.AI.22,43.4859
Sri Lanka,LKA,2017,Electronic payments used to make payments (% age 15+),GFDD.AI.22,37.34794
Sri Lanka,LKA,2014,Electronic payments used to make payments (% age 15+),GFDD.AI.22,13.79286
Sri Lanka,LKA,2021,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,3.29427
Sri Lanka,LKA,2017,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,1.415093
Sri Lanka,LKA,2014,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,0.0744459
Sri Lanka,LKA,2021,Mobile phone used to send money (% age 15+),GFDD.AI.24,5.917742
Sri Lanka,LKA,2017,Mobile phone used to send money (% age 15+),GFDD.AI.24,3.091184
Sri Lanka,LKA,2014,Mobile phone used to send money (% age 15+),GFDD.AI.24,2.777199
Sri Lanka,LKA,2015,"ATMs per 100,000 adults",GFDD.AI.25,17.204249
Sri Lanka,LKA,2014,"ATMs per 100,000 adults",GFDD.AI.25,16.892832
Sri Lanka,LKA,2013,"ATMs per 100,000 adults",GFDD.AI.25,16.489416
Sri Lanka,LKA,2012,"ATMs per 100,000 adults",GFDD.AI.25,15.797038
Sri Lanka,LKA,2011,"ATMs per 100,000 adults",GFDD.AI.25,15.045561
Sri Lanka,LKA,2010,"ATMs per 100,000 adults",GFDD.AI.25,13.360091
Sri Lanka,LKA,2009,"ATMs per 100,000 adults",GFDD.AI.25,12.507232
Sri Lanka,LKA,2008,"ATMs per 100,000 adults",GFDD.AI.25,11.106978
Sri Lanka,LKA,2007,"ATMs per 100,000 adults",GFDD.AI.25,9.2665282
Sri Lanka,LKA,2021,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,16.47662
Sri Lanka,LKA,2017,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,13.66753
Sri Lanka,LKA,2014,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,23.32805
Sri Lanka,LKA,2011,Firms with a checking or savings account (%),GFDD.AI.27,89.4
Sri Lanka,LKA,2011,Firms using banks to finance investments (%),GFDD.AI.28,43.6
Sri Lanka,LKA,2011,Firms using banks to finance working capital (%),GFDD.AI.29,40.6
Sri Lanka,LKA,2011,Loans requiring collateral (%),GFDD.AI.30,79.2
Sri Lanka,LKA,2011,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,193.6
Sri Lanka,LKA,2011,Firms not needing a loan (%),GFDD.AI.32,25.1
Sri Lanka,LKA,2011,Firms whose recent loan application was rejected (%),GFDD.AI.33,8.5
Sri Lanka,LKA,2011,Investments financed by banks (%),GFDD.AI.34,35.4
Sri Lanka,LKA,2011,Working capital financed by banks (%),GFDD.AI.35,18.3
Sri Lanka,LKA,2011,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,30.2
Sri Lanka,LKA,2020,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,47.5
Sri Lanka,LKA,2019,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,43
Sri Lanka,LKA,2018,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,36.79665
Sri Lanka,LKA,2017,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,47
Sri Lanka,LKA,2016,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,70.90708
Sri Lanka,LKA,2015,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,75.92551
Sri Lanka,LKA,2014,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,78.80624
Sri Lanka,LKA,2013,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,75.52014
Sri Lanka,LKA,2012,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,52.00326
Sri Lanka,LKA,2011,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,74.559
Sri Lanka,LKA,2010,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,87.28859
Sri Lanka,LKA,2009,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,66.42146
Sri Lanka,LKA,2008,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,54.88718
Sri Lanka,LKA,2007,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,52.66666
Sri Lanka,LKA,2006,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,42.87112
Sri Lanka,LKA,2005,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,56.85127
Sri Lanka,LKA,2004,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,62.51854
Sri Lanka,LKA,2003,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,42.91897
Sri Lanka,LKA,2002,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,51.82305
Sri Lanka,LKA,2001,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,47.3
Sri Lanka,LKA,2000,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,31.6
Sri Lanka,LKA,1999,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,40.48645
Sri Lanka,LKA,1998,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,50.63076
Sri Lanka,LKA,2020,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,66.34
Sri Lanka,LKA,2019,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,58
Sri Lanka,LKA,2018,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,55.94321
Sri Lanka,LKA,2017,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,57
Sri Lanka,LKA,2016,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,62.95175
Sri Lanka,LKA,2015,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,63.98443
Sri Lanka,LKA,2014,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,61.96194
Sri Lanka,LKA,2013,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,52.96185
Sri Lanka,LKA,2012,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,57.90991
Sri Lanka,LKA,2011,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,63.13542
Sri Lanka,LKA,2010,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,58.10454
Sri Lanka,LKA,2009,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,53.91368
Sri Lanka,LKA,2008,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,53.79353
Sri Lanka,LKA,2007,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,44.89573
Sri Lanka,LKA,2006,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,44.27699
Sri Lanka,LKA,2005,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,48.89065
Sri Lanka,LKA,2004,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,58.25197
Sri Lanka,LKA,2003,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,53.04225
Sri Lanka,LKA,2002,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,60.58993
Sri Lanka,LKA,2001,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,62.7
Sri Lanka,LKA,2000,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,62.6
Sri Lanka,LKA,1999,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,60.80245
Sri Lanka,LKA,1998,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,61.09292
Sri Lanka,LKA,2019,Private credit by deposit money banks to GDP (%),GFDD.DI.01,49.67508
Sri Lanka,LKA,2018,Private credit by deposit money banks to GDP (%),GFDD.DI.01,50.01736
Sri Lanka,LKA,2017,Private credit by deposit money banks to GDP (%),GFDD.DI.01,47.23164
Sri Lanka,LKA,2016,Private credit by deposit money banks to GDP (%),GFDD.DI.01,45.21861
Sri Lanka,LKA,2015,Private credit by deposit money banks to GDP (%),GFDD.DI.01,31.48494
Sri Lanka,LKA,2014,Private credit by deposit money banks to GDP (%),GFDD.DI.01,26.60184
Sri Lanka,LKA,2013,Private credit by deposit money banks to GDP (%),GFDD.DI.01,26.40092
Sri Lanka,LKA,2012,Private credit by deposit money banks to GDP (%),GFDD.DI.01,26.97991
Sri Lanka,LKA,2011,Private credit by deposit money banks to GDP (%),GFDD.DI.01,27.77212
Sri Lanka,LKA,2010,Private credit by deposit money banks to GDP (%),GFDD.DI.01,23.24847
Sri Lanka,LKA,2009,Private credit by deposit money banks to GDP (%),GFDD.DI.01,24.71474
Sri Lanka,LKA,2008,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.69511
Sri Lanka,LKA,2007,Private credit by deposit money banks to GDP (%),GFDD.DI.01,33.25381
Sri Lanka,LKA,2006,Private credit by deposit money banks to GDP (%),GFDD.DI.01,33.97185
Sri Lanka,LKA,2005,Private credit by deposit money banks to GDP (%),GFDD.DI.01,32.89705
Sri Lanka,LKA,2004,Private credit by deposit money banks to GDP (%),GFDD.DI.01,30.61744
Sri Lanka,LKA,2003,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.92117
Sri Lanka,LKA,2002,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.57692
Sri Lanka,LKA,2001,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.08132
Sri Lanka,LKA,2000,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.81875
Sri Lanka,LKA,1999,Private credit by deposit money banks to GDP (%),GFDD.DI.01,29.23913
Sri Lanka,LKA,1998,Private credit by deposit money banks to GDP (%),GFDD.DI.01,28.68104
Sri Lanka,LKA,1997,Private credit by deposit money banks to GDP (%),GFDD.DI.01,29.35721
Sri Lanka,LKA,1996,Private credit by deposit money banks to GDP (%),GFDD.DI.01,29.8117
Sri Lanka,LKA,1995,Private credit by deposit money banks to GDP (%),GFDD.DI.01,30.96611
Sri Lanka,LKA,1994,Private credit by deposit money banks to GDP (%),GFDD.DI.01,10.8233
Sri Lanka,LKA,1993,Private credit by deposit money banks to GDP (%),GFDD.DI.01,9.818923
Sri Lanka,LKA,1992,Private credit by deposit money banks to GDP (%),GFDD.DI.01,9.045789
Sri Lanka,LKA,1991,Private credit by deposit money banks to GDP (%),GFDD.DI.01,8.798533
Sri Lanka,LKA,1990,Private credit by deposit money banks to GDP (%),GFDD.DI.01,19.59439
Sri Lanka,LKA,1989,Private credit by deposit money banks to GDP (%),GFDD.DI.01,20.15995
Sri Lanka,LKA,1988,Private credit by deposit money banks to GDP (%),GFDD.DI.01,21.76821
Sri Lanka,LKA,1987,Private credit by deposit money banks to GDP (%),GFDD.DI.01,20.15662
